ZCTA,land_sqmi,water_sqmi,lat,lon,population,density_sqmi
17403,20.584,0.494,39.919821,-76.711182,40272,1956.4710454722115
17404,21.543,0.022,40.002636,-76.773535,38973,1809.0795153878291
17406,48.905,0.044,40.014725,-76.640912,24181,494.44842040691134
17407,1.478,0.238,39.887079,-76.71275,2684,1815.9675236806495
17408,26.783,0.077,39.93282,-76.799214,24670,921.1066721427771
17501,1.537,0.007,40.156733,-76.20608,4823,3137.9310344827586
17502,10.671,3.858,40.101324,-76.66834,2453,229.87536313372695
17505,7.411,0.089,40.063501,-76.192436,2036,274.72675752260153
17508,0.284,0.0,40.124577,-76.213904,1027,3616.1971830985917
17509,26.095,0.085,39.906919,-76.029457,5028,192.68059015137
17512,16.009,4.863,40.040069,-76.486021,18235,1139.0467861827722
17516,20.529,7.199,39.926859,-76.384989,5241,255.29738418822154
17517,35.547,0.942,40.244751,-76.132881,15045,423.24246771879484
17518,13.813,4.672,39.80893,-76.253014,1371,99.25432563527112
17519,21.55,0.179,40.141438,-76.023423,6868,318.70069605568443
17520,1.834,0.008,40.097518,-76.349193,5001,2726.8266085059977
17522,43.012,0.453,40.173688,-76.170494,33601,781.2005951827397
17527,21.024,0.098,40.016431,-75.994145,6479,308.17161339421614
17529,14.673,0.072,40.041933,-76.097142,4924,335.58236216179375
17532,21.394,1.219,39.858222,-76.287916,3345,156.3522482939142
17535,12.671,0.083,40.012085,-76.036127,2651,209.21789913976798
17536,20.919,0.747,39.848034,-76.073774,3680,175.91663081409246
17538,4.132,0.005,40.082629,-76.414548,7121,1723.378509196515
17540,20.928,0.179,40.097608,-76.189987,11172,533.8302752293578
17543,65.956,0.575,40.181032,-76.29538,45606,691.4609739826551
17545,69.779,0.434,40.172979,-76.422168,23257,333.2951174422104
17547,11.96,2.251,40.070915,-76.584858,9100,760.8695652173913
17550,0.156,0.0,40.074909,-76.583516,296,1897.4358974358975
17551,10.611,0.182,39.978498,-76.372983,11884,1119.969842616153
17552,32.617,0.251,40.108352,-76.51092,19747,605.4204862495019
17554,3.118,0.009,40.040303,-76.424176,7561,2424.9518922386146
17555,33.097,0.143,40.122377,-75.959392,6694,202.2539807233284
17557,32.039,0.147,40.102865,-76.075182,15229,475.32694528543334
17560,15.803,0.102,39.912675,-76.227681,5452,344.99778523065237
17562,17.201,0.082,39.969976,-76.091632,4187,243.41608046043834
17563,32.339,3.466,39.760748,-76.193306,3806,117.69071399857758
17565,13.264,2.657,39.890772,-76.335311,2335,176.04041013269
17566,59.613,0.228,39.867186,-76.147513,12276,205.92823712948518
17569,16.566,0.113,40.271433,-76.096577,7136,430.7618012797296
17572,16.237,0.169,40.005624,-76.15216,3774,232.43209952577448
17578,13.975,0.121,40.229906,-76.166163,7716,552.128801431127
17579,14.643,0.083,39.960406,-76.180752,6373,435.2250221949054
17581,0.376,0.001,40.155776,-76.054995,203,539.8936170212766
17582,9.161,2.455,39.988249,-76.454665,1711,186.77000327475167
17584,14.815,0.138,39.959837,-76.265024,11776,794.8700641241985
17601,33.516,0.267,40.072957,-76.313729,56348,1681.2268767155986
17602,24.563,0.413,40.014623,-76.246351,51461,2095.0616781337785
17603,29.988,0.369,40.030839,-76.330432,66788,2227.157529678538
17701,98.027,1.611,41.345044,-76.857249,43169,440.37867118242934
17702,61.218,1.873,41.183488,-77.077271,10506,171.61619131627953
17721,1.184,0.0,41.181568,-77.319403,1695,1431.587837837838
17723,13.66,0.017,41.435297,-77.471356,53,3.8799414348462666
17724,109.415,0.544,41.6377,-76.800688,4721,43.14764885984554
17727,45.825,0.276,41.529261,-77.464763,31,0.6764866339334424
17728,45.403,0.244,41.334774,-77.078567,4749,104.5966125586415
17729,110.887,0.008,41.511239,-77.736103,155,1.397819401733296
17731,12.563,0.212,41.42941,-76.578672,191,15.203374990050147
17737,60.306,0.391,41.285628,-76.683033,6476,107.3856664345173
17740,136.074,2.058,41.235613,-77.256778,11600,85.2477328512427
17744,22.523,0.415,41.240963,-77.153268,2789,123.8289748257337
17745,229.204,2.307,41.285072,-77.471166,17722,77.31976754332385
17747,84.682,0.306,41.032551,-77.331831,3385,39.97307574218842
17751,140.28,2.263,41.129525,-77.521238,7145,50.93384659252923
17752,40.689,0.454,41.183141,-76.91983,4867,119.61463786281304
17754,60.121,1.288,41.311612,-76.889212,11971,199.11511784567787
17756,107.746,1.803,41.204764,-76.729928,12525,116.24561468639207
17758,90.185,0.575,41.350305,-76.544903,922,10.223429616898597
17760,79.904,0.247,41.413576,-77.657357,461,5.769423307969563
17764,162.85,2.336,41.342778,-77.826495,2460,15.105925698495549
17765,91.172,0.44,41.581828,-76.982013,1281,14.05036634054315
17768,30.398,0.091,41.558688,-76.755993,385,12.665306928087375
17771,219.522,1.985,41.437339,-77.03554,2955,13.461065405745211
17772,23.184,0.06,41.125057,-76.713033,2479,106.92719116632159
17774,28.114,0.132,41.251867,-76.546733,1093,38.87742761613431
17776,85.75,0.803,41.41464,-77.292868,158,1.8425655976676385
17777,36.868,1.319,41.106517,-76.821696,6801,184.46891613323206
17801,66.118,5.927,40.837399,-76.760701,16229,245.45509543543363
17810,55.075,0.304,41.100951,-77.03905,5769,104.74807081252837
17812,26.072,0.349,40.733279,-77.23524,1497,57.41791960724149
17813,37.067,0.542,40.786898,-77.184303,2138,57.67933741603043
17814,127.854,0.839,41.258909,-76.371219,4806,37.589750809517106
17815,125.712,3.594,41.022328,-76.429517,29324,233.2633320605829
17820,86.712,1.163,40.895639,-76.403739,5528,63.75126856721099
17821,134.497,2.661,40.990147,-76.644205,18787,139.68341301292963
17823,34.3,0.246,40.744977,-76.777978,1316,38.36734693877551
17824,28.064,0.139,40.867611,-76.492771,3840,136.83010262257696
17827,2.025,0.001,40.75286,-76.968032,863,426.17283950617286
17830,30.765,2.49,40.686062,-76.805198,1932,62.798634812286686
17832,0.783,0.0,40.805568,-76.455006,694,886.3346104725415
17834,5.64,0.027,40.78021,-76.466875,3525,625.0
17837,56.192,0.303,40.974977,-76.94515,18312,325.88268792710704
17841,73.317,0.147,40.72538,-77.363424,4918,67.07857659205915
17842,79.372,0.506,40.801316,-77.043454,8110,102.17709015773825
17844,106.618,0.321,40.959839,-77.085195,10374,97.30064341855972
17845,62.216,0.515,40.88437,-77.21157,1931,31.037032274656035
17847,46.295,1.719,41.007985,-76.810949,11461,247.56453180689059
17851,14.974,0.141,40.8028,-76.424701,7174,479.0971016428476
17853,43.489,0.117,40.687984,-77.010671,3047,70.06369426751593
17855,1.938,0.016,40.889993,-76.967853,961,495.8720330237358
17856,48.809,0.16,41.045019,-77.008116,3085,63.20555635231208
17857,26.663,2.347,40.932136,-76.772972,7682,288.11461575966695
17860,28.108,0.104,40.839179,-76.603574,2605,92.67824107015797
17864,21.03,0.044,40.704727,-76.905819,2532,120.39942938659058
17866,24.389,0.087,40.771113,-76.596493,9808,402.1485095739883
17870,45.81,0.806,40.80804,-76.887755,14538,317.35428945645054
17872,43.015,0.253,40.758168,-76.688372,8950,208.06695338835289
17876,1.828,0.037,40.858162,-76.825783,1840,1006.5645514223195
17878,21.999,0.247,41.176018,-76.323488,1573,71.503250147734
17881,2.763,0.0,40.780997,-76.686347,1510,546.5074194715888
17886,0.786,0.0,41.018188,-76.876117,777,988.5496183206106
17889,24.579,0.271,40.877739,-76.921282,2906,118.23101021196956
17901,79.422,0.455,40.694711,-76.274753,22557,284.0145047971595
17921,35.011,0.052,40.751575,-76.360586,7029,200.7654737082631
17922,30.902,0.628,40.582473,-76.110632,5249,169.85955601579184
17929,1.136,0.0,40.631054,-76.192766,1369,1205.105633802817
17931,5.296,0.013,40.786491,-76.214575,8726,1647.6586102719032
17935,5.651,0.023,40.794324,-76.280037,1359,240.48840913112724
17938,41.03,0.005,40.654247,-76.501236,2454,59.80989519863515
17948,19.183,0.192,40.820393,-76.144031,4124,214.98201532606996
17954,0.707,0.0,40.690458,-76.259866,4564,6455.445544554455
17959,13.981,0.153,40.739797,-76.164668,1486,106.28710392675774
17960,52.417,0.014,40.697241,-75.947044,4084,77.91365396722438
17961,25.623,0.059,40.649699,-76.060949,6711,261.91312492682357
17963,83.732,0.208,40.559863,-76.394119,9444,112.78842019777385
17965,1.117,0.0,40.699246,-76.165356,1869,1673.2318710832587
17967,34.52,0.19,40.869818,-76.207085,2384,69.0614136732329
17970,1.273,0.0,40.720663,-76.190544,3130,2458.7588373919875
17972,48.611,0.027,40.579336,-76.227913,11294,232.33424533541793
17976,7.612,0.129,40.819899,-76.210503,5988,786.6526537046768
17978,6.769,0.0,40.616479,-76.652263,670,98.98064706751366
17980,34.805,0.938,40.518684,-76.644559,3222,92.57290619163913
17981,38.162,0.055,40.630984,-76.392688,2619,68.6284785912688
17983,2.73,0.0,40.643994,-76.55038,1529,560.07326007326
17985,36.55,0.137,40.918455,-76.23871,1265,34.61012311901505
18011,17.122,0.043,40.477013,-75.646129,5624,328.4663006658101
18013,63.021,1.711,40.853468,-75.165323,17805,282.52487266149376
18014,32.748,0.396,40.76715,-75.413067,12474,380.9087577867351
18015,23.19,0.342,40.587439,-75.366758,34259,1477.3178094006037
18017,16.758,0.131,40.659957,-75.387306,40463,2414.548275450531
18018,5.172,0.134,40.627594,-75.395584,32253,6236.078886310906
18020,13.018,0.169,40.672385,-75.327459,21144,1624.2126286679982
18030,0.298,0.0,40.804067,-75.663487,483,1620.8053691275168
18031,13.926,0.033,40.559553,-75.648875,12031,863.9235961510843
18032,2.01,0.059,40.656191,-75.467788,9459,4705.9701492537315
18034,11.01,0.062,40.541387,-75.41898,9501,862.9427792915532
18035,0.211,0.0,40.751946,-75.537984,21,99.5260663507109
18036,29.179,0.082,40.509206,-75.388539,14625,501.21662839713497
18037,7.61,0.149,40.683132,-75.547957,7459,980.1576872536136
18038,13.459,0.194,40.794842,-75.486224,3459,257.0027490898284
18040,17.279,0.309,40.745941,-75.225667,17183,994.4441229237804
18041,12.755,0.002,40.420404,-75.50972,5665,444.1395531164249
18042,22.113,0.815,40.643635,-75.226627,44797,2025.8219147108036
18045,19.262,0.377,40.691748,-75.274923,29896,1552.0714359879555
18049,14.997,0.062,40.522207,-75.490269,18693,1246.4492898579715
18051,7.993,0.012,40.59561,-75.666932,3252,406.8559989991242
18052,12.751,0.315,40.657428,-75.504255,29271,2295.5846600266646
18053,18.274,0.045,40.71923,-75.704117,2400,131.33413593083068
18054,16.946,0.333,40.352369,-75.438736,4714,278.1777410598371
18055,19.984,0.211,40.591583,-75.304353,11947,597.828262610088
18056,1.144,0.004,40.447051,-75.547229,1623,1418.7062937062938
18058,53.222,0.617,40.888739,-75.49429,9884,185.71267520949982
18059,1.611,0.119,40.723499,-75.543084,547,339.54065797641215
18062,20.985,0.065,40.505829,-75.579888,26633,1269.1446271146058
18063,0.425,0.005,40.782777,-75.181792,277,651.7647058823529
18064,38.501,0.462,40.757008,-75.315962,27073,703.1765408690684
18066,44.101,0.165,40.664462,-75.7401,5837,132.35527539058072
18067,25.514,0.556,40.717001,-75.482335,19490,763.8943325233206
18069,14.143,0.1,40.625246,-75.615098,8804,622.4987626387611
18070,3.158,0.001,40.430437,-75.539196,286,90.56364787840405
18071,31.107,0.122,40.834214,-75.555278,11047,355.12907062719
18072,14.879,0.183,40.84414,-75.259135,7053,474.0237919215001
18073,17.989,0.935,40.386499,-75.47443,11534,641.169603646673
18074,18.087,0.033,40.316737,-75.515686,5394,298.2252446508542
18076,1.225,0.0,40.373688,-75.481486,3013,2459.5918367346935
18077,13.422,0.098,40.570065,-75.237115,2195,163.53747578602295
18078,15.552,0.095,40.670888,-75.620714,7571,486.8184156378601
18079,0.248,0.001,40.744052,-75.656866,353,1423.3870967741937
18080,30.195,0.293,40.730808,-75.638089,11489,380.4934591819838
18083,0.69,0.025,40.755137,-75.264548,463,671.0144927536232
18085,0.373,0.0,40.741702,-75.254287,1162,3115.2815013404825
18087,1.06,0.001,40.556831,-75.593645,609,574.5283018867924
18088,19.05,0.432,40.765692,-75.557509,8162,428.4514435695538
18091,14.839,0.239,40.824846,-75.325651,6091,410.4724038007952
18092,15.025,0.037,40.469697,-75.51314,3246,216.03993344425956
18101,0.307,0.001,40.603231,-75.469505,5789,18856.677524429968
18102,2.982,0.106,40.607938,-75.476203,51315,17208.24949698189
18103,17.158,0.112,40.570308,-75.488926,47336,2758.8297004312853
18104,22.952,0.185,40.611658,-75.546853,47999,2091.2774485883583
18106,7.961,0.113,40.563735,-75.565198,6437,808.5667629694761
18109,8.248,0.23,40.635486,-75.441922,18117,2196.532492725509
18201,17.47,0.0,40.951974,-75.953925,31428,1798.9696622781912
18202,35.033,0.219,40.954433,-76.045987,13477,384.69443096509
18210,35.832,0.479,41.001862,-75.59105,7879,219.88725161866486
18211,20.197,0.198,40.744079,-75.830407,1260,62.38550279744517
18214,30.336,0.386,40.805771,-76.088524,2414,79.57542194092828
18216,7.496,0.153,40.942664,-75.889032,1317,175.69370330843114
18218,2.175,0.0,40.81974,-75.916102,2353,1081.8390804597702
18219,0.808,0.0,40.991045,-76.058262,1072,1326.7326732673266
18222,36.982,0.243,41.035227,-76.003468,9946,268.9416472878698
18224,14.272,0.106,41.024571,-75.889265,5954,417.1804932735426
18229,55.294,0.631,40.931517,-75.682343,9136,165.22588345932652
18232,2.072,0.033,40.837221,-75.873962,4144,2000.0
18235,86.912,2.798,40.835018,-75.691474,19121,220.0041421207658
18237,17.648,0.156,40.878534,-76.050441,3808,215.7751586582049
18240,24.265,0.753,40.862917,-75.842359,3909,161.09622913661653
18241,1.055,0.0,40.944364,-76.164982,293,277.72511848341236
18249,33.082,0.026,40.987794,-76.116117,4161,125.77836890151744
18250,10.476,0.537,40.812659,-75.858686,3128,298.5872470408553
18252,68.014,0.602,40.781606,-75.972444,11065,162.6870938336225
18254,1.766,0.0,40.915913,-75.965651,783,443.3748584371461
18255,72.298,0.327,40.933491,-75.829695,4310,59.61437384160004
18301,38.098,0.877,41.04236,-75.175818,28413,745.7871804294189
18302,62.372,1.139,41.096574,-75.111116,17593,282.06567049317
18321,3.028,0.038,41.026293,-75.282886,1746,576.6182298546895
18322,6.926,0.041,40.918523,-75.393279,2821,407.3058042159977
18323,1.979,0.0,41.1956,-75.272695,136,68.72157655381505
18324,31.869,0.911,41.158143,-75.00069,9591,300.9507672032383
18325,42.992,0.643,41.26195,-75.266692,2688,62.523260141421666
18326,33.44,0.096,41.154998,-75.247188,3574,106.87799043062202
18327,0.56,0.0,40.983375,-75.146645,590,1053.5714285714284
18328,112.158,4.074,41.2285,-74.973985,8061,71.87182367731236
18330,14.46,0.033,40.962546,-75.449916,8586,593.7759336099584
18331,2.627,0.002,40.908412,-75.440228,552,210.1256185763228
18332,14.416,0.092,41.094747,-75.261341,2692,186.7369589345172
18333,1.311,0.0,40.898344,-75.490978,109,83.14263920671243
18334,23.952,0.255,41.072851,-75.441764,4907,204.86806947227788
18336,11.511,0.371,41.373373,-74.73975,4133,359.047867257406
18337,71.752,1.488,41.32911,-74.871787,15517,216.25878024305945
18343,20.362,0.856,40.889898,-75.109437,3877,190.40369315391416
18344,7.834,0.042,41.121414,-75.334054,3472,443.1963237171305
18346,17.964,0.76,41.142754,-75.421191,2316,128.9245156980628
18347,49.977,1.694,41.154683,-75.542841,3535,70.73253696700483
18350,5.838,0.551,41.114427,-75.458202,595,101.91846522781775
18353,44.381,0.185,40.895341,-75.357667,11512,259.3902796241635
18354,3.644,0.016,40.922603,-75.322095,1157,317.5082327113062
18355,10.503,0.095,41.076955,-75.362899,1628,155.0033323812244
18360,86.488,0.624,40.967289,-75.288004,29790,344.44084728517254
18370,2.198,0.016,41.088357,-75.336595,867,394.44949954504096
18371,7.743,0.133,41.156225,-75.036657,977,126.17848379181196
18372,7.697,0.01,41.044043,-75.334289,3397,441.340782122905
18403,19.237,0.014,41.508998,-75.534936,6580,342.0491760669543
18405,34.294,1.294,41.599854,-75.103874,2611,76.13576718959585
18407,41.509,0.794,41.591754,-75.534853,14664,353.27278421547135
18411,55.36,1.002,41.459175,-75.746872,23076,416.83526011560696
18414,40.737,0.497,41.541941,-75.745401,5390,132.3121486609225
18415,34.336,0.699,41.755374,-75.082464,1242,36.171947809878844
18417,55.143,1.44,41.809703,-75.201115,914,16.575086593039913
18419,38.258,0.271,41.577245,-75.79753,4868,127.24136128391447
18421,37.292,0.316,41.664189,-75.492862,4475,119.9989273838893
18424,81.244,1.759,41.244183,-75.517295,5076,62.47845994781153
18425,23.345,0.373,41.438455,-75.043136,1053,45.10601841936175
18426,52.122,6.557,41.325507,-75.239061,3426,65.73040174974099
18428,151.07,5.428,41.450408,-75.109392,12446,82.38564903687033
18431,134.751,3.35,41.61647,-75.257711,12576,93.32769330097736
18433,28.76,0.391,41.573307,-75.58133,7174,249.44367176634213
18434,6.103,0.049,41.452222,-75.54128,4019,658.5285924954941
18435,12.51,0.435,41.490583,-75.015021,906,72.4220623501199
18436,98.845,4.623,41.442792,-75.393451,13225,133.7953361323284
18437,10.873,0.215,41.875251,-75.285748,156,14.347466200680586
18438,8.24,2.89,41.432453,-75.245288,1474,178.88349514563106
18439,28.358,1.302,41.825503,-75.348966,418,14.74010861132661
18443,13.172,0.039,41.662927,-75.102094,338,25.66049195262678
18444,105.132,1.499,41.340521,-75.551731,13681,130.13164402845945
18445,32.789,0.545,41.297908,-75.359362,2488,75.87910579767605
18446,55.762,0.827,41.656175,-75.759143,3208,57.53021771098597
18447,19.909,0.0,41.510737,-75.62048,10042,504.39499723743035
18451,4.309,0.034,41.396999,-75.217929,530,122.99837549315386
18452,1.88,0.0,41.483875,-75.589585,5085,2704.7872340425533
18453,50.759,1.185,41.745101,-75.367184,1218,23.99574459701728
18456,4.594,0.528,41.620762,-75.336858,305,66.39094471049194
18458,55.071,2.246,41.395767,-74.919277,3576,64.93435746581686
18461,19.413,0.564,41.929003,-75.327674,245,12.620409004275485
18462,33.452,0.625,41.899549,-75.43553,545,16.29200047829726
18464,11.584,0.505,41.40379,-75.177744,1455,125.60428176795581
18465,49.549,1.199,41.831299,-75.516849,1319,26.62011342307615
18466,35.018,0.521,41.195764,-75.377182,17997,513.9356902164601
18469,11.068,0.207,41.702468,-75.151986,506,45.71738344777738
18470,64.943,0.564,41.735054,-75.52909,2296,35.354079731456814
18471,2.013,0.003,41.529124,-75.697314,527,261.7983109786389
18472,62.054,2.376,41.588123,-75.399611,6842,110.25880684565055
18503,0.474,0.0,41.41008,-75.667703,1537,3242.616033755274
18504,10.239,0.001,41.42347,-75.705416,20563,2008.3015919523389
18505,8.821,0.253,41.387986,-75.648355,21417,2427.956014057363
18507,9.64,0.043,41.359075,-75.681879,5403,560.4771784232365
18508,6.77,0.0,41.455072,-75.658252,11347,1676.0709010339735
18509,2.957,0.0,41.430641,-75.643228,13268,4486.980047345282
18510,1.802,0.0,41.407325,-75.643713,14629,8118.201997780244
18512,11.285,0.103,41.426455,-75.59293,12714,1126.6282676118742
18517,4.156,0.0,41.395238,-75.714626,5192,1249.2781520692974
18518,4.046,0.0,41.374961,-75.739617,8533,2108.9965397923875
18519,2.422,0.0,41.462045,-75.630622,5259,2171.3459950454167
18603,53.396,1.589,41.082935,-76.247853,18985,355.55097760131844
18610,33.122,0.282,41.058966,-75.533827,4373,132.02705150655154
18612,54.501,1.207,41.349715,-75.980488,17754,325.75549072494084
